Shortest Path,Optimal Shadow Path
931.7666221266556,2070.2930385306995
2131.075196062438,1677.9208928620046
993.2968851510852,3505.026080323654
819.7592177476196,2317.5472419007538
2076.8632482701,1887.6441553636919
